abstained_unmatched,classifier,column,correct,dataset,declared,false_links,fit_and_eval_seconds,lambda,missing_matches,n_fit_pairs,n_train_negative_pairs,n_train_pairs,n_train_positive_pairs,n_true_records,n_unmatched_records,n_validation_pairs,negative_to_positive_ratio,protocol_source,psi,seed,seed_role,side,sklearn_version,threshold,threshold_grid_extreme,threshold_grid_high,threshold_grid_low,validation_f1,warnings,xgboost_version
0,XGB,k=5,292,ECOM,471,179,0.3247849941253662,0.38004246284501064,70,2189,2197,2737,540,541,0,548,4.068518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.12939001848428835,45,diagnostic,bi-encoder,1.9.0,0.15000000000000002,False,False,False,0.43956043956043955,[],3.3.0
0,XGB,k=5,203,ECOM,313,110,0.31789374351501465,0.3514376996805112,228,2189,2197,2737,540,541,0,548,4.068518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4214417744916821,46,diagnostic,bi-encoder,1.9.0,0.30000000000000004,False,False,False,0.494949494949495,[],3.3.0
0,XGB,k=5,195,ECOM,299,104,0.3214266300201416,0.34782608695652173,242,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.44731977818853974,47,diagnostic,bi-encoder,1.9.0,0.30000000000000004,False,False,False,0.46296296296296297,[],3.3.0
0,XGB,k=5,189,ECOM,304,115,0.37833189964294434,0.3782894736842105,237,2192,2201,2741,540,541,0,549,4.075925925925926,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.43807763401109057,48,diagnostic,bi-encoder,1.9.0,0.30000000000000004,False,False,False,0.46788990825688076,[],3.3.0
0,XGB,k=5,214,ECOM,401,187,0.37622952461242676,0.46633416458852867,140,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.2587800369685767,49,diagnostic,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.5147058823529411,[],3.3.0
0,XGB,k=5,257,ECOM,419,162,0.3821282386779785,0.38663484486873506,122,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.2255083179297597,50,diagnostic,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.4444444444444444,[],3.3.0
0,XGB,k=5,172,ECOM,250,78,0.38130855560302734,0.312,291,2185,2192,2732,540,541,0,547,4.059259259259259,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5378927911275416,51,diagnostic,bi-encoder,1.9.0,0.40000000000000013,False,False,False,0.5193370165745856,[],3.3.0
0,MLP,k=5,328,ECOM,443,115,0.538470983505249,0.2595936794582393,98,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.18114602587800369,42,primary,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.4472843450479233,[],3.3.0
0,MLP,k=5,300,ECOM,389,89,0.455796480178833,0.22879177377892032,152,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.2809611829944547,43,primary,bi-encoder,1.9.0,0.25000000000000006,False,False,False,0.4682274247491639,[],3.3.0
0,MLP,k=5,284,ECOM,386,102,0.7334966659545898,0.26424870466321243,155,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.28650646950092423,44,primary,bi-encoder,1.9.0,0.25000000000000006,False,False,False,0.5287356321839081,[],3.3.0
0,MLP,k=5,359,ECOM,474,115,0.5895483493804932,0.24261603375527427,67,2189,2197,2737,540,541,0,548,4.068518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.12384473197781885,45,diagnostic,bi-encoder,1.9.0,0.15000000000000002,False,False,False,0.4635416666666667,[],3.3.0
0,MLP,k=5,233,ECOM,299,66,0.7279014587402344,0.22073578595317725,242,2189,2197,2737,540,541,0,548,4.068518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.44731977818853974,46,diagnostic,bi-encoder,1.9.0,0.30000000000000004,False,False,False,0.49572649572649574,[],3.3.0
0,MLP,k=5,231,ECOM,303,72,0.6701328754425049,0.2376237623762376,238,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4399260628465804,47,diagnostic,bi-encoder,1.9.0,0.30000000000000004,False,False,False,0.5137614678899083,[],3.3.0
0,MLP,k=5,247,ECOM,311,64,0.40380215644836426,0.2057877813504823,230,2192,2201,2741,540,541,0,549,4.075925925925926,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.42513863216266173,48,diagnostic,bi-encoder,1.9.0,0.30000000000000004,False,False,False,0.49372384937238495,[],3.3.0
0,MLP,k=5,256,ECOM,350,94,0.41559815406799316,0.26857142857142857,191,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.35304990757855825,49,diagnostic,bi-encoder,1.9.0,0.25000000000000006,False,False,False,0.4827586206896552,[],3.3.0
0,MLP,k=5,259,ECOM,329,70,0.4351632595062256,0.2127659574468085,212,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.39186691312384475,50,diagnostic,bi-encoder,1.9.0,0.30000000000000004,False,False,False,0.47577092511013214,[],3.3.0
0,MLP,k=5,206,ECOM,264,58,0.39364075660705566,0.2196969696969697,277,2185,2192,2732,540,541,0,547,4.059259259259259,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.512014787430684,51,diagnostic,bi-encoder,1.9.0,0.3500000000000001,False,False,False,0.5046728971962616,[],3.3.0
0,LR,k=50,195,ECOM,302,107,0.09640669822692871,0.3543046357615894,239,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4417744916820702,42,primary,string,1.9.0,0.15000000000000002,False,False,False,0.34509803921568627,[],3.3.0
0,LR,k=50,219,ECOM,327,108,0.09661197662353516,0.3302752293577982,214,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.3955637707948244,43,primary,string,1.9.0,0.15000000000000002,False,False,False,0.3881578947368421,[],3.3.0
0,LR,k=50,134,ECOM,200,66,0.0996391773223877,0.33,341,21595,26454,26994,540,541,0,5399,48.98888888888889,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6303142329020333,44,primary,string,1.9.0,0.20000000000000004,False,False,False,0.3431952662721893,[],3.3.0
0,LR,k=50,210,ECOM,298,88,0.09901809692382812,0.2953020134228188,243,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4491682070240296,45,diagnostic,string,1.9.0,0.15000000000000002,False,False,False,0.41732283464566927,[],3.3.0
0,LR,k=50,205,ECOM,351,146,0.09836077690124512,0.41595441595441596,190,21596,26455,26995,540,541,0,5399,48.99074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.3512014787430684,46,diagnostic,string,1.9.0,0.15000000000000002,False,False,False,0.3563636363636364,[],3.3.0
0,LR,k=50,125,ECOM,179,54,0.09773445129394531,0.3016759776536313,362,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6691312384473198,47,diagnostic,string,1.9.0,0.20000000000000004,False,False,False,0.4,[],3.3.0
0,LR,k=50,190,ECOM,310,120,0.09756827354431152,0.3870967741935484,231,21598,26458,26998,540,541,0,5400,48.99629629629629,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4269870609981516,48,diagnostic,string,1.9.0,0.15000000000000002,False,False,False,0.37681159420289856,[],3.3.0
0,LR,k=50,201,ECOM,301,100,0.09845566749572754,0.33222591362126247,240,21596,26455,26995,540,541,0,5399,48.99074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4436229205175601,49,diagnostic,string,1.9.0,0.15000000000000002,False,False,False,0.38783269961977185,[],3.3.0
0,LR,k=50,135,ECOM,186,51,0.09693026542663574,0.27419354838709675,355,21592,26450,26990,540,541,0,5398,48.98148148148148,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6561922365988909,50,diagnostic,string,1.9.0,0.20000000000000004,False,False,False,0.40718562874251496,[],3.3.0
0,LR,k=50,218,ECOM,330,112,0.09793210029602051,0.3393939393939394,211,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.3900184842883549,51,diagnostic,string,1.9.0,0.15000000000000002,False,False,False,0.40148698884758366,[],3.3.0
0,SVM,k=50,46,ECOM,54,8,12.940963983535767,0.14814814814814814,487,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.9001848428835489,42,primary,string,1.9.0,0.20000000000000004,False,False,False,0.1774193548387097,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,58,ECOM,71,13,12.134521484375,0.18309859154929578,470,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.8687615526802218,43,primary,string,1.9.0,0.1,True,False,True,0.208955223880597,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,61,ECOM,68,7,11.394392490386963,0.10294117647058823,473,21595,26454,26994,540,541,0,5399,48.98888888888889,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.8743068391866913,44,primary,string,1.9.0,0.1,True,False,True,0.16666666666666666,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,63,ECOM,72,9,12.020763874053955,0.125,469,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.866913123844732,45,diagnostic,string,1.9.0,0.1,True,False,True,0.1746031746031746,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,55,ECOM,70,15,12.503437757492065,0.21428571428571427,471,21596,26455,26995,540,541,0,5399,48.99074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.8706099815157117,46,diagnostic,string,1.9.0,0.1,True,False,True,0.16793893129770993,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,51,ECOM,64,13,12.038980484008789,0.203125,477,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.8817005545286506,47,diagnostic,string,1.9.0,0.15000000000000002,False,False,False,0.24427480916030533,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,53,ECOM,75,22,12.838679075241089,0.29333333333333333,466,21598,26458,26998,540,541,0,5400,48.99629629629629,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.8613678373382625,48,diagnostic,string,1.9.0,0.1,True,False,True,0.18461538461538463,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,57,ECOM,68,11,12.948239803314209,0.16176470588235295,473,21596,26455,26995,540,541,0,5399,48.99074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.8743068391866913,49,diagnostic,string,1.9.0,0.1,True,False,True,0.15748031496062992,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,55,ECOM,69,14,12.715768575668335,0.2028985507246377,472,21592,26450,26990,540,541,0,5398,48.98148148148148,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.8724584103512015,50,diagnostic,string,1.9.0,0.1,True,False,True,0.203125,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,58,ECOM,68,10,11.833777666091919,0.14705882352941177,473,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.8743068391866913,51,diagnostic,string,1.9.0,0.1,True,False,True,0.1889763779527559,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,XGB,k=50,214,ECOM,355,141,0.4753072261810303,0.3971830985915493,186,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.3438077634011091,42,primary,string,1.9.0,0.15000000000000002,False,False,False,0.3333333333333333,[],3.3.0
0,XGB,k=50,147,ECOM,222,75,0.47655653953552246,0.33783783783783783,319,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.589648798521257,43,primary,string,1.9.0,0.25000000000000006,False,False,False,0.38,[],3.3.0
0,XGB,k=50,142,ECOM,235,93,0.48580360412597656,0.39574468085106385,306,21595,26454,26994,540,541,0,5399,48.98888888888889,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5656192236598891,44,primary,string,1.9.0,0.30000000000000004,False,False,False,0.35502958579881655,[],3.3.0
0,XGB,k=50,196,ECOM,323,127,0.4775536060333252,0.3931888544891641,218,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4029574861367837,45,diagnostic,string,1.9.0,0.15000000000000002,False,False,False,0.4,[],3.3.0
0,XGB,k=50,163,ECOM,274,111,0.4773445129394531,0.4051094890510949,267,21596,26455,26995,540,541,0,5399,48.99074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.49353049907578556,46,diagnostic,string,1.9.0,0.25000000000000006,False,False,False,0.3864734299516908,[],3.3.0
0,XGB,k=50,149,ECOM,232,83,0.47951316833496094,0.3577586206896552,309,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5711645101663586,47,diagnostic,string,1.9.0,0.25000000000000006,False,False,False,0.41450777202072536,[],3.3.0
0,XGB,k=50,204,ECOM,335,131,0.5591323375701904,0.39104477611940297,206,21598,26458,26998,540,541,0,5400,48.99629629629629,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.3807763401109057,48,diagnostic,string,1.9.0,0.15000000000000002,False,False,False,0.3940520446096654,[],3.3.0
0,XGB,k=50,148,ECOM,230,82,0.5544440746307373,0.3565217391304348,311,21596,26455,26995,540,541,0,5399,48.99074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5748613678373382,49,diagnostic,string,1.9.0,0.25000000000000006,False,False,False,0.39800995024875624,[],3.3.0
0,XGB,k=50,177,ECOM,306,129,0.5569751262664795,0.4215686274509804,235,21592,26450,26990,540,541,0,5398,48.98148148148148,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4343807763401109,50,diagnostic,string,1.9.0,0.20000000000000004,False,False,False,0.4,[],3.3.0
0,XGB,k=50,196,ECOM,344,148,0.5565812587738037,0.43023255813953487,197,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.36414048059149723,51,diagnostic,string,1.9.0,0.15000000000000002,False,False,False,0.4326241134751773,[],3.3.0
0,MLP,k=50,171,ECOM,275,104,1.5525524616241455,0.3781818181818182,266,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.49168207024029575,42,primary,string,1.9.0,0.20000000000000004,False,False,False,0.3561643835616438,[],3.3.0
0,MLP,k=50,215,ECOM,326,111,1.6621291637420654,0.34049079754601225,215,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.3974121996303142,43,primary,string,1.9.0,0.15000000000000002,False,False,False,0.38283828382838286,[],3.3.0
0,MLP,k=50,93,ECOM,133,40,1.665679693222046,0.3007518796992481,408,21595,26454,26994,540,541,0,5399,48.98888888888889,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.7541589648798521,44,primary,string,1.9.0,0.25000000000000006,False,False,False,0.3424657534246575,[],3.3.0
0,MLP,k=50,240,ECOM,378,138,1.8697586059570312,0.36507936507936506,163,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.30129390018484287,45,diagnostic,string,1.9.0,0.15000000000000002,False,False,False,0.3812316715542522,[],3.3.0
0,MLP,k=50,179,ECOM,282,103,1.7426650524139404,0.36524822695035464,259,21596,26455,26995,540,541,0,5399,48.99074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4787430683918669,46,diagnostic,string,1.9.0,0.20000000000000004,False,False,False,0.34101382488479265,[],3.3.0
0,MLP,k=50,162,ECOM,239,77,1.3565025329589844,0.32217573221757323,302,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5582255083179297,47,diagnostic,string,1.9.0,0.20000000000000004,False,False,False,0.4056603773584906,[],3.3.0
0,MLP,k=50,176,ECOM,297,121,1.3670337200164795,0.4074074074074074,244,21598,26458,26998,540,541,0,5400,48.99629629629629,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4510166358595194,48,diagnostic,string,1.9.0,0.15000000000000002,False,False,False,0.375,[],3.3.0
0,MLP,k=50,178,ECOM,255,77,1.1467938423156738,0.30196078431372547,286,21596,26455,26995,540,541,0,5399,48.99074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5286506469500925,49,diagnostic,string,1.9.0,0.25000000000000006,False,False,False,0.3868312757201646,[],3.3.0
0,MLP,k=50,137,ECOM,189,52,1.7721855640411377,0.2751322751322751,352,21592,26450,26990,540,541,0,5398,48.98148148148148,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6506469500924215,50,diagnostic,string,1.9.0,0.20000000000000004,False,False,False,0.39766081871345027,[],3.3.0
0,MLP,k=50,211,ECOM,319,108,1.6180193424224854,0.3385579937304075,222,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.41035120147874304,51,diagnostic,string,1.9.0,0.15000000000000002,False,False,False,0.408,[],3.3.0
0,LR,k=50,291,ECOM,379,88,0.09952664375305176,0.23218997361477572,162,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.29944547134935307,42,primary,bi-encoder,1.9.0,0.15000000000000002,False,False,False,0.46853146853146854,[],3.3.0
0,LR,k=50,184,ECOM,229,45,0.09901595115661621,0.1965065502183406,312,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5767097966728281,43,primary,bi-encoder,1.9.0,0.25000000000000006,False,False,False,0.4845360824742268,[],3.3.0
0,LR,k=50,266,ECOM,364,98,0.09888052940368652,0.2692307692307692,177,21595,26454,26994,540,541,0,5399,48.98888888888889,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.32717190388170053,44,primary,bi-encoder,1.9.0,0.15000000000000002,False,False,False,0.4153846153846154,[],3.3.0
0,LR,k=50,199,ECOM,249,50,0.09842681884765625,0.20080321285140562,292,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5397412199630314,45,diagnostic,bi-encoder,1.9.0,0.25000000000000006,False,False,False,0.5130890052356021,[],3.3.0
0,LR,k=50,212,ECOM,277,65,0.10503172874450684,0.23465703971119134,264,21596,26455,26995,540,541,0,5399,48.99074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4879852125693161,46,diagnostic,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.4435146443514644,[],3.3.0
0,LR,k=50,200,ECOM,265,65,0.09879326820373535,0.24528301886792453,276,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5101663585951941,47,diagnostic,bi-encoder,1.9.0,0.25000000000000006,False,False,False,0.48847926267281105,[],3.3.0
0,LR,k=50,224,ECOM,277,53,0.09831690788269043,0.19133574007220217,264,21598,26458,26998,540,541,0,5400,48.99629629629629,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4879852125693161,48,diagnostic,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.484304932735426,[],3.3.0
0,LR,k=50,251,ECOM,344,93,0.09874415397644043,0.2703488372093023,197,21596,26455,26995,540,541,0,5399,48.99074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.36414048059149723,49,diagnostic,bi-encoder,1.9.0,0.15000000000000002,False,False,False,0.4878048780487805,[],3.3.0
0,LR,k=50,237,ECOM,305,68,0.09747314453125,0.22295081967213115,236,21592,26450,26990,540,541,0,5398,48.98148148148148,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.43622920517560076,50,diagnostic,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.4444444444444444,[],3.3.0
0,LR,k=50,227,ECOM,301,74,0.09728693962097168,0.24584717607973422,240,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.4436229205175601,51,diagnostic,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.45714285714285713,[],3.3.0
0,SVM,k=50,196,ECOM,243,47,5.622796535491943,0.1934156378600823,298,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5508317929759704,42,primary,bi-encoder,1.9.0,0.1,True,False,True,0.3953488372093023,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,131,ECOM,160,29,5.958919048309326,0.18125,381,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.7042513863216266,43,primary,bi-encoder,1.9.0,0.1,True,False,True,0.38509316770186336,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,159,ECOM,214,55,5.045228958129883,0.2570093457943925,327,21595,26454,26994,540,541,0,5399,48.98888888888889,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6044362292051756,44,primary,bi-encoder,1.9.0,0.1,True,False,True,0.37735849056603776,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,156,ECOM,198,42,6.101997375488281,0.21212121212121213,343,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.634011090573013,45,diagnostic,bi-encoder,1.9.0,0.1,True,False,True,0.43902439024390244,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,158,ECOM,197,39,5.874830007553101,0.19796954314720813,344,21596,26455,26995,540,541,0,5399,48.99074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6358595194085028,46,diagnostic,bi-encoder,1.9.0,0.1,True,False,True,0.3954802259887006,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,159,ECOM,210,51,4.731960773468018,0.24285714285714285,331,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6118299445471349,47,diagnostic,bi-encoder,1.9.0,0.1,True,False,True,0.4293193717277487,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,147,ECOM,183,36,5.786495923995972,0.19672131147540983,358,21598,26458,26998,540,541,0,5400,48.99629629629629,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6617375231053605,48,diagnostic,bi-encoder,1.9.0,0.1,True,False,True,0.4482758620689655,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,137,ECOM,187,50,5.518476247787476,0.26737967914438504,354,21596,26455,26995,540,541,0,5399,48.99074074074074,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6543438077634011,49,diagnostic,bi-encoder,1.9.0,0.1,True,False,True,0.43373493975903615,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,181,ECOM,224,43,5.983064413070679,0.19196428571428573,317,21592,26450,26990,540,541,0,5398,48.98148148148148,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.5859519408502772,50,diagnostic,bi-encoder,1.9.0,0.1,True,False,True,0.4318181818181818,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,141,ECOM,185,44,5.348063230514526,0.23783783783783785,356,21593,26452,26992,540,541,0,5399,48.98518518518519,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.6580406654343808,51,diagnostic,bi-encoder,1.9.0,0.1,True,False,True,0.4228571428571429,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,XGB,k=50,265,ECOM,366,101,0.48151087760925293,0.27595628415300544,175,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/er_paper/scripts/analysis16_clean_2x2.py,0.3234750462107209,42,primary,bi-encoder,1.9.0,0.20000000000000004,False,False,False,0.46153846153846156,[],3.3.0
