record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed
481,conf/sigmod/BonnetBCCCHKMMOSS99,False,0,rVDWvfmT3mIJ,0.0005397437176863432,0.0004843600276408996,5.538369004544358e-05,0.5000000000000001,False,unmatched_abstention,DBLP,44
482,journals/sigmod/Gallagher94,True,1,PVm9r7wHzDAJ,0.992336078288398,0.002833574346775338,0.9895025039416226,0.5000000000000001,True,correct,DBLP,44
483,journals/sigmod/Weikum02,True,1,url:http://portal.acm.org/citation.cfm%3Fid%3D601858.601867%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.4570350532391977,0.44866933327063074,0.008365719968566943,0.5000000000000001,False,missing_match,DBLP,44
484,conf/vldb/IlyasAE02,True,1,nQsk3GveFP0J,0.9808361959814982,0.0035331574806400394,0.9773030385008581,0.5000000000000001,True,correct,DBLP,44
485,journals/sigmod/SilberschatzSU96,True,5,_ZsI_bVIJMwJ,0.9923360800170712,0.9557736543997593,0.03656242561731193,0.5000000000000001,True,correct,DBLP,44
486,conf/vldb/TatbulCZCS03,True,3,TAsynkdIAfwJ,0.9750588849911955,0.9256768456048632,0.049382039386332344,0.5000000000000001,True,correct,DBLP,44
487,journals/tods/HsuSY01,True,2,dkdzE1VG71sJ,0.9385575601862046,0.7660264109351019,0.1725311492511027,0.5000000000000001,True,correct,DBLP,44
488,conf/vldb/GoldmanW97,True,8,3zf3WSt0B6UJ,0.9919785305686354,0.9600447678723119,0.03193376269632353,0.5000000000000001,True,correct,DBLP,44
489,journals/sigmod/Hainaut03,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D959087%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9870434599375248,0.009340386455084981,0.9777030734824399,0.5000000000000001,True,correct,DBLP,44
490,conf/sigmod/JagatheesanR03,True,4,fobv5DPqKUcJ,0.9748473505703543,0.9645325163012812,0.010314834269073092,0.5000000000000001,True,correct,DBLP,44
491,conf/sigmod/KabraD98,True,3,V9XUvirmVEEJ,0.9840262844486184,0.9774303854439628,0.006595899004655625,0.5000000000000001,True,correct,DBLP,44
492,conf/vldb/SattlerGS03,True,1,7y1DNkciIFQJ,0.989690231925068,0.1325863610168075,0.8571038709082605,0.5000000000000001,True,correct,DBLP,44
493,conf/sigmod/JarkeQCLFLVV00,True,2,bl_VrPzIIPwJ,0.9880980787912302,0.9125808114322497,0.07551726735898057,0.5000000000000001,True,correct,DBLP,44
494,journals/sigmod/Ozsu01,False,0,NHxHsUH9L5MJ,0.07358098654044438,0.051571057689216444,0.02200992885122794,0.5000000000000001,False,unmatched_abstention,DBLP,44
495,journals/vldb/Baumann94,True,1,2Yii02idzcUJ,0.9848294474061877,0.09874512903198905,0.8860843183741987,0.5000000000000001,True,correct,DBLP,44
496,journals/sigmod/Franklin00,False,0,ntqMqfgRXM4J,0.5350315085714707,0.48824563449779695,0.046785874073673794,0.5000000000000001,True,false_link,DBLP,44
497,conf/sigmod/LahiriG01,True,2,2eJIgKjsQF4J,0.9627039675907708,0.9171891134999786,0.045514854090792256,0.5000000000000001,True,correct,DBLP,44
498,conf/vldb/ChanI99,True,2,QV20-69j6YYJ,0.9591604432900356,0.4423911256128565,0.516769317677179,0.5000000000000001,True,correct,DBLP,44
499,conf/vldb/CiacciaPZ97,True,8,HQQsPfQN7q0J,0.9662303922543961,0.961124409533998,0.005105982720398083,0.5000000000000001,True,correct,DBLP,44
500,conf/vldb/LimWV03,True,1,aPJnWocHLUwJ,0.982100640756141,0.008147242621327454,0.9739533981348135,0.5000000000000001,True,correct,DBLP,44
501,conf/sigmod/LakhamrajuRSS00,True,3,GveQLUTEle8J,0.9839259481585353,0.6778839390716839,0.3060420090868514,0.5000000000000001,True,correct,DBLP,44
502,conf/sigmod/BhattacharyaMBNHS02,True,3,tsQbSCfQTooJ,0.9889962507329286,0.21989575686809892,0.7691004938648297,0.5000000000000001,True,correct,DBLP,44
503,conf/sigmod/Hellerstein00,True,1,rbluxTXqUQwJ,0.9351875219126975,0.5547165768597846,0.3804709450529129,0.5000000000000001,True,correct,DBLP,44
504,journals/sigmod/Snodgrass01a,False,0,hvdME1Egw6AJ,0.016164584046198943,0.0008799435248586739,0.01528464052134027,0.5000000000000001,False,unmatched_abstention,DBLP,44
505,journals/sigmod/ChaudhuriD97,True,14,zlbJ-7JZdP0J,0.9923360960994161,0.9817442108916561,0.010591885207759999,0.5000000000000001,True,correct,DBLP,44
506,conf/sigmod/QunLO03,True,2,BnNNuVfklfcJ,0.9418974881892325,0.5288358794445717,0.4130616087446608,0.5000000000000001,True,correct,DBLP,44
507,conf/sigmod/WangTYGWP02,True,2,loFIbaxAcG0J,0.840889716854328,0.6324577017802937,0.2084320150740343,0.5000000000000001,True,correct,DBLP,44
508,journals/tods/SrivastavaSRN95,True,2,zm3D83ZiU4UJ,0.9836092476623841,0.931589663984172,0.052019583678212133,0.5000000000000001,True,correct,DBLP,44
509,conf/sigmod/ZhuSZ03,True,1,7VSlB0yIt3YJ,0.9924175531573934,0.025533833141285038,0.9668837200161084,0.5000000000000001,True,correct,DBLP,44
510,conf/sigmod/Chakravarthy97,True,3,5Ng-bLUNAsQJ,0.9883335581960534,0.40346418559489683,0.5848693726011566,0.5000000000000001,True,correct,DBLP,44
511,conf/sigmod/Al-KhalifaYJ03,True,1,boJKiPCpIxkJ,0.9618419793560197,0.0052621846758103665,0.9565797946802093,0.5000000000000001,True,correct,DBLP,44
512,journals/sigmod/Halevy00,True,1,czgyMu7SHcgJ,0.9844458946943615,0.22255336023438385,0.7618925344599776,0.5000000000000001,True,correct,DBLP,44
513,conf/vldb/ShahDR03,True,3,Zlk6Tn-sPxwJ,0.9687149781414375,0.795349348577564,0.17336562956387347,0.5000000000000001,True,correct,DBLP,44
514,journals/sigmod/AnyanwuS02,True,2,LoDGuFLlvsAJ,0.9833941696087306,0.535775950752255,0.44761821885647557,0.5000000000000001,True,correct,DBLP,44
515,conf/sigmod/YerneniLGU99,True,5,hnMltY0uSf0J,0.992417569925294,0.9716153437770797,0.020802226148214253,0.5000000000000001,True,correct,DBLP,44
516,conf/vldb/HaasKWY97,True,10,U09WdB3GIK4J,0.9906833607083112,0.9155027504001747,0.0751806103081365,0.5000000000000001,True,correct,DBLP,44
517,conf/sigmod/Gibson95,False,0,nYQRxEXS8V4J,0.007995598054193436,0.001186169471739993,0.006809428582453442,0.5000000000000001,False,unmatched_abstention,DBLP,44
518,conf/sigmod/GotoK03,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D872837%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.927301469020339,0.019641514332080695,0.9076599546882583,0.5000000000000001,True,correct,DBLP,44
519,conf/vldb/Klots96,True,1,dTORuW_9YRoJ,0.9830355801279438,0.016825135603299454,0.9662104445246443,0.5000000000000001,True,correct,DBLP,44
520,conf/vldb/RohmBSS02,True,2,YMcmy4FOXi8J,0.9871126765742962,0.9793237176927801,0.007788958881516095,0.5000000000000001,True,correct,DBLP,44
521,conf/sigmod/Miller98,True,5,fW6JIoNRqAQJ,0.9496409952848643,0.9198733143168009,0.02976768096806348,0.5000000000000001,True,correct,DBLP,44
522,journals/vldb/IoannidisNSS97,True,1,if5vzPT-qIAJ,0.9741233855970286,0.540701163300585,0.43342222229644356,0.5000000000000001,True,correct,DBLP,44
523,conf/vldb/WangZL99,True,2,9PJWqPPVlQwJ,0.9914091495102089,0.6032189098621673,0.38819023964804156,0.5000000000000001,True,correct,DBLP,44
524,conf/sigmod/SlivinskasJS01,True,1,oAVbM_vepr8J,0.9904702962564034,0.0018535436443859752,0.9886167526120174,0.5000000000000001,True,correct,DBLP,44
525,journals/sigmod/LenzeriniNNS01,False,0,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290595%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.20842233732267135,0.031711684851729725,0.17671065247094161,0.5000000000000001,False,unmatched_abstention,DBLP,44
526,conf/sigmod/BargaL99,True,2,QGxyK7bJQOMJ,0.9364415705848143,0.9011179442221238,0.035323626362690486,0.5000000000000001,True,correct,DBLP,44
527,journals/sigmod/ShethMKA01,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D604286%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.990654285710836,0.0030492786186790155,0.987605007092157,0.5000000000000001,True,correct,DBLP,44
528,journals/sigmod/YanG95,True,1,tMXkkRDxvkQJ,0.9916177649062452,0.012085673300244092,0.9795320916060011,0.5000000000000001,True,correct,DBLP,44
529,journals/sigmod/Mendelzon98,False,0,LxniIL-QAhgJ,0.10414518698076869,0.013046349270697392,0.0910988377100713,0.5000000000000001,False,unmatched_abstention,DBLP,44
530,journals/sigmod/RamanathanH97,True,1,EID4UO0Kv04J,0.9923360728037399,0.024784390614806993,0.967551682188933,0.5000000000000001,True,correct,DBLP,44
531,conf/sigmod/RajagopalanML98,True,7,wO6VeeLIXAsJ,0.9909230901927883,0.9777157884607494,0.01320730173203899,0.5000000000000001,True,correct,DBLP,44
532,journals/tods/GoldmanL94,True,1,VxMarpzwtzQJ,0.9795937535565181,0.09614728132745227,0.8834464722290658,0.5000000000000001,True,correct,DBLP,44
533,journals/vldb/AbadiCCCCLSTZ03,True,1,gBVNSFeS4P8J,0.9376355405150296,0.40430153710573996,0.5333340034092897,0.5000000000000001,True,correct,DBLP,44
534,conf/sigmod/Kim94,True,1,GzJII5F7OzAJ,0.9924175782854024,0.0009451209087553681,0.9914724573766471,0.5000000000000001,True,correct,DBLP,44
535,conf/vldb/TanEO01,True,2,1A06w64wjvcJ,0.9749594485454782,0.7100851965850186,0.26487425196045966,0.5000000000000001,True,correct,DBLP,44
536,conf/vldb/ChatziantoniouR96,True,1,46FVYbhr0WoJ,0.9790419865545457,0.007905466527934989,0.9711365200266107,0.5000000000000001,True,correct,DBLP,44
537,conf/vldb/VieiraM03,True,2,sUtdmV9XsIcJ,0.9830356068058131,0.8719985817626693,0.11103702504314383,0.5000000000000001,True,correct,DBLP,44
538,conf/sigmod/CareyDFHMNSSTTWZ94,True,8,0oPBNo-ofPkJ,0.8187019086733035,0.4126384539914442,0.4060634546818593,0.5000000000000001,True,correct,DBLP,44
539,conf/vldb/HammelP02,True,1,SU2XS1MVb40J,0.9911644835045031,0.006192141952096694,0.9849723415524064,0.5000000000000001,True,correct,DBLP,44
540,conf/vldb/BohannonGKNS02,True,2,9BuBq-Tj0TUJ,0.9875951472333605,0.9615266070890132,0.02606854014434734,0.5000000000000001,True,correct,DBLP,44
541,conf/vldb/LabioG96,True,3,B3unqvqyJrMJ,0.9919785320990803,0.9812488900362355,0.010729642062844769,0.5000000000000001,True,correct,DBLP,44
542,journals/sigmod/MattosD94,True,1,HhUCea7De6YJ,0.9904561042554307,0.000560785100580951,0.9898953191548497,0.5000000000000001,True,correct,DBLP,44
543,conf/sigmod/LuoKMPWLN02,True,1,zQfzn1t6Xq8J,0.9440230814740572,0.1610613751000491,0.7829617063740082,0.5000000000000001,True,correct,DBLP,44
544,journals/vldb/StonebrakerALPSSSY96,True,3,dWgXDMGuFd4J,0.9773643925874698,0.9238308797061462,0.053533512881323575,0.5000000000000001,True,correct,DBLP,44
545,conf/vldb/IshikawaSF98,True,4,D1HCBThHOkcJ,0.98303560614971,0.9718215478081238,0.011214058341586175,0.5000000000000001,True,correct,DBLP,44
546,journals/sigmod/Eisenberg96,True,4,tFbkjO2wcFMJ,0.991265358201684,0.9855156685108611,0.005749689690822901,0.5000000000000001,True,correct,DBLP,44
547,journals/tods/Bohm00,True,1,i5nEuutK3H4J,0.4126657053230845,0.006878992417148998,0.4057867129059355,0.5000000000000001,False,missing_match,DBLP,44
548,journals/vldb/HalkidiNVV03,True,3,J0hrpRuvSgMJ,0.9848294557527997,0.8527662706971554,0.1320631850556443,0.5000000000000001,True,correct,DBLP,44
549,conf/vldb/BernsteinHSSZ97,True,3,L2c8XblCSicJ,0.9782685681156006,0.9500357305533279,0.028232837562272683,0.5000000000000001,True,correct,DBLP,44
550,conf/sigmod/ChoG00,True,3,s7K6rICx3fkJ,0.9636477636445799,0.15892032663392638,0.8047274370106535,0.5000000000000001,True,correct,DBLP,44
551,journals/sigmod/CeriKKLOSV00,True,1,nLbW09uNfmsJ,0.9815896557079162,0.001984184727726522,0.9796054709801897,0.5000000000000001,True,correct,DBLP,44
552,conf/vldb/DiligentiCLGG00,True,1,XCP3p-Hk8bMJ,0.9857625100348835,0.003366296765505311,0.9823962132693782,0.5000000000000001,True,correct,DBLP,44
553,conf/sigmod/BrownCL96,True,1,H4A7nUWyXtQJ,0.9832579823922459,0.005948468111584662,0.9773095142806613,0.5000000000000001,True,correct,DBLP,44
554,conf/vldb/JarkeKL00,True,2,6c3XQZ-_HDUJ,0.9707830855456739,0.8400403931032562,0.13074269244241776,0.5000000000000001,True,correct,DBLP,44
555,conf/vldb/TanSHCR01,True,2,hPcNG0tPwgIJ,0.9813825571421041,0.9339800123993017,0.047402544742802366,0.5000000000000001,True,correct,DBLP,44
556,conf/vldb/HageJPST03,True,3,xDDdtO9n_pwJ,0.9796367146322419,0.9698689890270148,0.009767725605227096,0.5000000000000001,True,correct,DBLP,44
557,journals/sigmod/DrewHKKLLLSW95,True,2,9fcJjh5vHn8J,0.9876108243806349,0.8500380847951,0.13757273958553484,0.5000000000000001,True,correct,DBLP,44
558,conf/vldb/WhiteheadSM97,True,1,CiYPfP3-5_kJ,0.9830355802009413,0.0005832284692924718,0.9824523517316488,0.5000000000000001,True,correct,DBLP,44
559,conf/vldb/PanRAMOHAMV02,True,1,F9Fe5NfpK6MJ,0.988496215270676,0.001655762020528607,0.9868404532501474,0.5000000000000001,True,correct,DBLP,44
560,conf/sigmod/PaparizosACJLNPSWWY03,True,1,HuPDChjYd44J,0.8979056760840491,0.7691357385825962,0.12876993750145294,0.5000000000000001,True,correct,DBLP,44
561,conf/sigmod/Greer99,True,1,oNPjyBZrURgJ,0.9924175657214084,0.08202682337295684,0.9103907423484515,0.5000000000000001,True,correct,DBLP,44
562,journals/sigmod/Ouksel03,True,1,8M_z-OUkoxYJ,0.992336078288398,0.1829399770533733,0.8093961012350247,0.5000000000000001,True,correct,DBLP,44
563,conf/sigmod/ChawatheRGW96,True,4,ilCT5UFnHxgJ,0.9893087937164644,0.8542908645601163,0.13501792915634814,0.5000000000000001,True,correct,DBLP,44
564,journals/tods/FegarasM00,True,1,eCQjRu0EiagJ,0.9856901430107543,0.3159599230672048,0.6697302199435495,0.5000000000000001,True,correct,DBLP,44
565,conf/vldb/OoiYTJ01,True,2,RFEE_MNM8IUJ,0.9892161214853415,0.9479215184146215,0.04129460307072008,0.5000000000000001,True,correct,DBLP,44
566,conf/sigmod/LehnerSPC00,True,3,UFKz6Q0wVi4J,0.9855435805576809,0.9496465742991804,0.03589700625850045,0.5000000000000001,True,correct,DBLP,44
567,journals/sigmod/PourabbasR02,True,1,QyNfyYDySawJ,0.9923360834014496,0.0016441953165689728,0.9906918880848806,0.5000000000000001,True,correct,DBLP,44
568,conf/vldb/ArgePRSV98,True,4,H-AQePr2evUJ,0.9793677748656392,0.8097719619429207,0.16959581292271853,0.5000000000000001,True,correct,DBLP,44
569,journals/sigmod/SantucciT96,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245898%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9923360800170712,0.0004163375194661203,0.9919197424976051,0.5000000000000001,True,correct,DBLP,44
570,journals/vldb/NgS98,True,3,url:http://www.springerlink.com/index/85D6LYCWB48DWBKW.pdf,0.971954391191648,0.9134769139510838,0.05847747724056418,0.5000000000000001,True,correct,DBLP,44
571,conf/sigmod/QuassW97,True,6,u6Sx6E5i4L8J,0.9647098481010178,0.9440546130512988,0.020655235049719,0.5000000000000001,True,correct,DBLP,44
572,journals/sigmod/SonDT96,True,1,62uEWBKYqgoJ,0.9874363692461738,0.15671991178470723,0.8307164574614666,0.5000000000000001,True,correct,DBLP,44
573,conf/vldb/NicklasGS03,True,1,zApMW7wX5-AJ,0.9696068312712904,0.0010166256171740354,0.9685902056541164,0.5000000000000001,True,correct,DBLP,44
574,conf/vldb/CarusoCGLM00,True,1,1Xo59nOfVKoJ,0.9787824700103246,0.0002575860041164647,0.9785248840062081,0.5000000000000001,True,correct,DBLP,44
575,conf/vldb/WeikumMHZ02,True,2,W_b-Eo5VaOgJ,0.9723938552104432,0.2374622215734746,0.7349316336369686,0.5000000000000001,True,correct,DBLP,44
576,conf/vldb/HaberIL95,True,1,UM1ZozyrJnIJ,0.9735487058251894,0.000233038160373904,0.9733156676648155,0.5000000000000001,True,correct,DBLP,44
577,conf/vldb/KerstenWFKBC03,True,1,Ub6YwssjyiYJ,0.957512790137249,0.0016033312831335465,0.9559094588541155,0.5000000000000001,True,correct,DBLP,44
578,conf/sigmod/BhargavaGI95,True,1,TXvfEP4WTD0J,0.9868612801873452,0.004458990022718034,0.9824022901646272,0.5000000000000001,True,correct,DBLP,44
579,conf/sigmod/HaasH99,True,3,bsfsN1NtuOMJ,0.9790499277097606,0.9552684981781513,0.023781429531609333,0.5000000000000001,True,correct,DBLP,44
580,conf/vldb/HoelS94,True,2,Id1cvsQURBAJ,0.9750319703839553,0.3786394267170929,0.5963925436668625,0.5000000000000001,True,correct,DBLP,44
581,conf/sigmod/BrodskySCE99,True,3,jnBo-gBTmAcJ,0.9491630926864959,0.863728997595002,0.08543409509149391,0.5000000000000001,True,correct,DBLP,44
582,journals/sigmod/PapianiWDN99,True,3,HxmnEeCigX8J,0.9917092176990319,0.6447114534806214,0.34699776421841044,0.5000000000000001,True,correct,DBLP,44
583,conf/sigmod/StoltePAG03,True,1,9WTNlminW6AJ,0.9914200999124623,0.0006844185406180395,0.9907356813718442,0.5000000000000001,True,correct,DBLP,44
584,journals/tods/StolboushkinT98,True,1,ZnWLup8HMkUJ,0.9641755774818792,0.025302468054555795,0.9388731094273234,0.5000000000000001,True,correct,DBLP,44
585,conf/sigmod/VitterW99,True,2,P5oJUiow7lsJ,0.9619038825665971,0.13142898094658775,0.8304749016200094,0.5000000000000001,True,correct,DBLP,44
586,journals/sigmod/Manola98,True,2,VIjfH9f94xkJ,0.9923360825371134,0.7426524331036405,0.24968364943347288,0.5000000000000001,True,correct,DBLP,44
587,conf/vldb/SkubiszewskiV97,True,1,MJAw_2C6ErAJ,0.9814680135167023,0.00450000048444275,0.9769680130322596,0.5000000000000001,True,correct,DBLP,44
588,conf/sigmod/AnnamalaiCD00,True,1,0Igfv6jL3jwJ,0.9848164506966793,0.002440972093059216,0.9823754786036201,0.5000000000000001,True,correct,DBLP,44
589,conf/vldb/AdiBEY00,True,3,RkjggE7xhN0J,0.9830356041814007,0.9579289051228042,0.025106699058596527,0.5000000000000001,True,correct,DBLP,44
590,journals/tods/CeriFPT95,True,1,DoS7NkmUyYgJ,0.923164193821935,0.8914718339786035,0.03169235984333152,0.5000000000000001,True,correct,DBLP,44
591,conf/vldb/SakuraiYUK00,True,1,K2xCMgImpVkJ,0.9919785480213235,0.10204839453224276,0.8899301534890807,0.5000000000000001,True,correct,DBLP,44
592,conf/sigmod/Brown99,True,1,itP4yy9sLUUJ,0.9638240845325224,0.0007369613800344544,0.963087123152488,0.5000000000000001,True,correct,DBLP,44
593,conf/vldb/SrivastavaDJL96,True,6,01ZVDudF4WAJ,0.9905499364078717,0.9667387019976026,0.02381123441026911,0.5000000000000001,True,correct,DBLP,44
594,conf/sigmod/AdyaGLM95,True,4,bfcbZlt6vngJ,0.992417566576625,0.957559508040448,0.03485805853617707,0.5000000000000001,True,correct,DBLP,44
595,conf/sigmod/BerchtoldK98,True,5,irJbh9rrinoJ,0.9840308137896362,0.9783724350653168,0.005658378724319402,0.5000000000000001,True,correct,DBLP,44
596,journals/sigmod/ConradHHKRSS99,True,4,nmEhI0tiWGAJ,0.9858687635377369,0.9775708217028412,0.008297941834895739,0.5000000000000001,True,correct,DBLP,44
597,journals/tods/Chen95,True,1,1px2xYEVMzwJ,0.9856901446138107,0.0062174206326101635,0.9794727239812004,0.5000000000000001,True,correct,DBLP,44
598,journals/vldb/MehtaGPN98,True,3,7Zf8Y2idDb0J,0.9848294474061877,0.9158339634143672,0.06899548399182054,0.5000000000000001,True,correct,DBLP,44
599,conf/sigmod/Bussler02,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D564801%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.6438661441427198,0.000470656695198215,0.6433954874475216,0.5000000000000001,True,correct,DBLP,44
600,journals/vldb/C94a,False,0,url:http://www.springerlink.com/index/W80L2810707344M1.pdf,0.03748973325630804,0.004432784894166733,0.033056948362141306,0.5000000000000001,False,unmatched_abstention,DBLP,44
601,conf/sigmod/LeeWMS01,True,3,OFXL5KsJiWcJ,0.9873110606182294,0.7435438349922863,0.2437672256259431,0.5000000000000001,True,correct,DBLP,44
602,conf/sigmod/ForlizziGNS00,True,5,jW1JUC-AQXoJ,0.9884923529490112,0.9613655053897127,0.027126847559298506,0.5000000000000001,True,correct,DBLP,44
603,conf/vldb/AndreiV01,True,1,Ms4IJoI6-34J,0.9523394700629781,0.0009325752437292476,0.9514068948192489,0.5000000000000001,True,correct,DBLP,44
604,conf/sigmod/BettiniWBJ95,True,2,c57d3rgd3IcJ,0.9859136841149031,0.7872163608510114,0.19869732326389167,0.5000000000000001,True,correct,DBLP,44
605,conf/sigmod/KiepuszewskiMO98,True,5,T3Zm8WKD_FYJ,0.9831641611901663,0.9367304614350952,0.046433699755071056,0.5000000000000001,True,correct,DBLP,44
606,conf/sigmod/SarawagiTA98,True,7,SLmQWvsYtKYJ,0.9452211169180311,0.8970252167385937,0.04819590017943742,0.5000000000000001,True,correct,DBLP,44
607,conf/vldb/LakshmananNWZJ02,True,1,qfw7Pu1wVcIJ,0.5665999643597004,0.00410892650743835,0.5624910378522621,0.5000000000000001,True,correct,DBLP,44
608,conf/vldb/ChengGKLLQS99,True,3,p4Q8x9UmngkJ,0.9904871157412034,0.9250161727690298,0.0654709429721736,0.5000000000000001,True,correct,DBLP,44
609,conf/sigmod/Bampahl95,True,1,MbgdgwgZCIUJ,0.9109434224375066,0.0013989084442769938,0.9095445139932296,0.5000000000000001,True,correct,DBLP,44
610,conf/vldb/LuTD95,True,2,qX-uYKXVk7EJ,0.9801608254463123,0.8991422477207689,0.08101857772554344,0.5000000000000001,True,correct,DBLP,44
611,conf/vldb/Spaccapietra94,True,1,ZpVzTb1a7VoJ,0.9746661359671637,0.0036930966220989642,0.9709730393450647,0.5000000000000001,True,correct,DBLP,44
612,journals/tods/YanG94,True,3,fx6kDLBa8q8J,0.8070636997805299,0.7924651120117557,0.014598587768774207,0.5000000000000001,True,correct,DBLP,44
613,conf/vldb/Taylor00,True,1,Af_4cNCu3MwJ,0.9830356035252975,0.0009129012368539744,0.9821227022884436,0.5000000000000001,True,correct,DBLP,44
614,journals/sigmod/HasanFV96,True,3,m2CCumFeAWgJ,0.9923360800170712,0.9789164304749124,0.013419649542158796,0.5000000000000001,True,correct,DBLP,44
